Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Convex_Area,Equiv_Diameter,Eccentricity,Solidity,Extent,Roundness,Aspect_Ration,Compactness,Class
1903.0734061468124,27.680340360680727,11.170736601473203,5.535400050800102,75977,308.8628,0.8686,0.9861,0.6145,0.7928,2.0181,0.7023,Çerçevelik
1604.241808483617,24.121488442976887,9.190256540513081,5.6649403098806195,63663,283.5781,0.7874,0.9921,0.7082,0.88,1.6223,0.7838,Çerçevelik
2439.649479298959,31.07713995427991,12.578150876301754,6.289395478790958,96753,349.7047,0.866,0.9927,0.7145,0.8063,1.9999,0.7062,Çerçevelik
2281.5341630683265,29.77233934467869,11.86516129032258,6.242707645415291,90705,338.1826,0.8504,0.9903,0.652,0.8216,1.9006,0.724,Çerçevelik
1546.482092964186,23.8491236982474,9.160543561087122,5.479593599187198,61411,278.4263,0.8014,0.9914,0.7439,0.8678,1.6718,0.772,Çerçevelik
1734.188468376937,25.617678435356872,10.073070866141732,5.593355346710694,69100,294.8397,0.8317,0.9881,0.7276,0.8435,1.8009,0.7435,Çerçevelik
1846.3042926085852,26.212598425196852,10.29000254000508,5.814048768097536,73271,304.2212,0.8251,0.9921,0.7188,0.8577,1.7699,0.7509,Çerçevelik
2415.417830835662,30.741021082042163,11.818775717551436,6.662506985013971,96519,347.9637,0.826,0.9852,0.728,0.8158,1.7739,0.7478,Çerçevelik
2062.43332486665,28.413182626365252,11.301480822961647,5.928917957835917,81990,321.5346,0.8513,0.9903,0.7148,0.8154,1.9062,0.7226,Çerçevelik
1632.6136652273306,25.458547117094234,9.300180340360681,5.756644653289308,65696,286.0747,0.7854,0.9784,0.7404,0.804,1.6156,0.7813,Çerçevelik
1973.964947929896,26.905562611125223,10.243187706375412,6.270668021336044,78525,314.5629,0.7907,0.9897,0.7397,0.8704,1.6335,0.78,Çerçevelik
1766.014732029464,26.653441706883417,10.528961137922277,5.465509271018543,70426,297.5329,0.8547,0.9872,0.6144,0.7935,1.9264,0.7178,Çerçevelik
1510.439420878842,23.168707137414277,8.653672847345696,5.6631115062230135,59949,275.1626,0.7561,0.9919,0.7382,0.8981,1.5281,0.8077,Çerçevelik
1993.954787909576,27.415138430276865,10.710942341884683,6.044663449326899,79204,316.1516,0.8255,0.9911,0.7335,0.8468,1.772,0.7497,Çerçevelik
1953.5179070358142,29.130810261620528,12.283147066294132,5.170337820675641,77745,312.9295,0.9071,0.9893,0.7629,0.7348,2.3757,0.6471,Ürgüp Sivrisi
3016.281432562865,37.29296418592837,15.99499618999238,6.120858521717044,120036,388.8425,0.9239,0.9893,0.744,0.6922,2.6132,0.6175,Ürgüp Sivrisi
2198.7553975107953,30.878765557531114,12.90731013462027,5.545092710185421,87292,331.9909,0.903,0.9917,0.7189,0.736,2.3277,0.6533,Ürgüp Sivrisi
1831.496062992126,28.730962661925325,12.31696977393955,4.904721869443739,72800,302.9987,0.9173,0.9905,0.6187,0.7082,2.5112,0.6248,Ürgüp Sivrisi
2201.8288036576073,30.696850393700792,12.946931673863348,5.5099110998222,87352,332.2229,0.9049,0.9924,0.7411,0.7458,2.3498,0.6518,Ürgüp Sivrisi
2329.260858521717,32.48740157480315,13.962151384302768,5.412125984251969,92721,341.7015,0.9218,0.989,0.7226,0.7044,2.5798,0.6216,Ürgüp Sivrisi
2477.2923545847093,32.05981711963424,13.151838963677928,6.129657099314199,98317,352.3923,0.8847,0.992,0.7294,0.7693,2.1456,0.6806,Ürgüp Sivrisi
1984.2011684023369,28.535788671577343,11.78532639065278,5.455006350012701,78900,315.3774,0.8864,0.9901,0.7505,0.7778,2.1605,0.6797,Ürgüp Sivrisi
2202.9718059436123,30.102641605283214,12.522476504953012,5.706685293370588,87625,332.3091,0.8901,0.9898,0.7274,0.776,2.1944,0.674,Ürgüp Sivrisi
2660.198120396241,33.170713741427484,13.840632461264924,6.241275082550166,105514,365.1697,0.8926,0.9926,0.7251,0.7717,2.2176,0.6702,Ürgüp Sivrisi
2328.6258572517145,31.198704597409193,13.004348488696978,5.812098044196089,92459,341.6549,0.8946,0.9916,0.65,0.7636,2.2375,0.6673,Ürgüp Sivrisi
2151.8923037846075,29.67155194310389,12.259004318008637,5.720292100584201,85531,328.4339,0.8845,0.9905,0.7515,0.7802,2.1431,0.6805,Ürgüp Sivrisi
1788.0365760731522,27.648463296926597,11.813655067310135,4.912113284226569,71016,299.3822,0.9095,0.9913,0.7506,0.7466,2.405,0.6437,Ürgüp Sivrisi
2067.5895351790705,30.396367792735585,13.241409702819407,5.056830073660148,82040,321.9363,0.9242,0.9922,0.781,0.7143,2.6185,0.6175,Ürgüp Sivrisi
2714.198628397257,33.963779527559055,13.902110744221488,6.339352298704598,107957,368.8575,0.89,0.9898,0.7254,0.751,2.193,0.6739,Ürgüp Sivrisi
2223.0632461264922,31.513512827025654,13.551630683261367,5.322979425958852,88303,333.821,0.9196,0.9912,0.7666,0.7145,2.5459,0.6257,Ürgüp Sivrisi
2304.3180086360176,32.3740411480823,13.934612649225299,5.371155702311405,92036,339.867,0.9227,0.9857,0.7059,0.7018,2.5943,0.6195,Ürgüp Sivrisi
2785.547371094742,33.71915163830327,14.035273050546103,6.450429260858522,110419,373.6741,0.8881,0.9932,0.723,0.782,2.1759,0.6762,Ürgüp Sivrisi
2740.9194818389637,34.32047244094488,14.514208788417578,6.140746761493523,109255,370.6687,0.9061,0.9877,0.7647,0.7427,2.3636,0.6487,Ürgüp Sivrisi
2204.546609093218,29.935306070612146,12.339390398780798,5.796784353568707,87510,332.4279,0.8828,0.9918,0.6916,0.7852,2.1287,0.6843,Ürgüp Sivrisi
2155.9055118110236,31.052679705359417,13.232339344678689,5.301699263398527,85960,328.7401,0.9162,0.9874,0.7335,0.7136,2.4959,0.631,Ürgüp Sivrisi
2755.8293116586233,36.94648209296419,16.46942341884684,5.422207264414529,109343,371.6755,0.9443,0.9923,0.7492,0.6444,3.0374,0.5732,Ürgüp Sivrisi
1995.2501905003812,29.47945135890272,12.406921513843029,5.23997205994412,79303,316.2543,0.9064,0.9905,0.545,0.7328,2.3677,0.6475,Ürgüp Sivrisi
1675.1841503683008,26.63680467360935,11.301960883921767,4.813870967741936,66706,289.7804,0.9048,0.9887,0.7702,0.7536,2.3478,0.6513,Ürgüp Sivrisi
2053.314706629413,31.214401828803663,13.795631191262384,4.858757937515875,81620,320.823,0.9359,0.9904,0.7797,0.6727,2.8393,0.5907,Ürgüp Sivrisi
2494.3611887223774,31.27673355346711,12.806113792227585,6.308620777241555,98837,353.6042,0.8702,0.9936,0.7522,0.8139,2.0299,0.7013,Ürgüp Sivrisi
2063.246126492253,29.605562611125222,12.497541275082552,5.3564922529845065,81945,321.598,0.9035,0.9913,0.7597,0.7514,2.3332,0.6536,Ürgüp Sivrisi
1802.1844043688088,27.170180340360684,11.319118618237237,5.163385826771654,71506,300.5643,0.8899,0.9923,0.7506,0.7792,2.1922,0.6745,Ürgüp Sivrisi
2471.475742951486,32.70586741173483,13.890182880365762,5.779672339344679,98234,351.9783,0.9093,0.9905,0.7456,0.7375,2.4033,0.6436,Ürgüp Sivrisi
1899.3649987299975,26.807213614427233,10.684140208280416,5.773126746253493,75378,308.5617,0.8414,0.992,0.7505,0.8436,1.8507,0.7336,Ürgüp Sivrisi
2206.934213868428,31.67698755397511,13.684099568199139,5.232806705613411,87706,332.6078,0.924,0.9907,0.7215,0.702,2.6151,0.6174,Ürgüp Sivrisi
1960.248920497841,27.585725171450342,11.163324866649733,5.695052070104141,77745,313.4681,0.8601,0.9927,0.7363,0.8222,1.9602,0.7132,Ürgüp Sivrisi
1712.0650241300484,26.345897891795786,10.9446634493269,5.07491998983998,67930,292.953,0.886,0.9923,0.7446,0.7873,2.1566,0.6799,Ürgüp Sivrisi
2184.150368300737,30.772872745745495,13.013937007874016,5.463665227330455,86704,330.8865,0.9076,0.9918,0.5494,0.7362,2.3819,0.6458,Ürgüp Sivrisi
1898.6029972059946,27.50518161036322,11.375806451612904,5.416769113538227,75383,308.4998,0.8794,0.9916,0.7604,0.801,2.1001,0.6888,Ürgüp Sivrisi
1958.496316992634,27.980797561595125,11.416710693421388,5.567025654051308,77787,313.328,0.8731,0.9912,0.7336,0.7984,2.0508,0.6971,Ürgüp Sivrisi
2735.0266700533402,33.443713487426976,13.734378968757937,6.4713919227838455,108665,370.27,0.882,0.9909,0.7457,0.7805,2.1223,0.6848,Ürgüp Sivrisi
2455.676911353823,31.10965201930404,12.019177038354078,6.651236982473965,97931,350.8515,0.8329,0.9872,0.7643,0.8099,1.8071,0.7415,Ürgüp Sivrisi
2672.313944627889,33.64556769113538,13.849342138684278,6.273294386588773,106238,366.0004,0.8915,0.9903,0.7217,0.7535,2.2077,0.6713,Ürgüp Sivrisi
2519.431038862078,33.851511303022605,14.583337566675134,5.624013208026416,100079,355.3767,0.9226,0.9911,0.7429,0.7018,2.593,0.619,Ürgüp Sivrisi
2482.219964439929,33.23454406908814,14.155603251206504,5.695577851155703,99120,352.7426,0.9155,0.9859,0.7723,0.7173,2.4854,0.6329,Ürgüp Sivrisi
1755.2959105918212,26.76428752857506,11.143822707645416,5.1323647447294904,69645,296.6285,0.8876,0.9923,0.7737,0.7821,2.1713,0.6761,Ürgüp Sivrisi
2328.5242570485143,31.254127508255017,12.796403352806706,5.9128346456692915,92561,341.6474,0.8868,0.9904,0.7627,0.7609,2.1642,0.6781,Ürgüp Sivrisi
1937.0586741173483,27.110134620269243,10.55956057912116,5.9460172720345446,76927,311.6084,0.8264,0.9914,0.7282,0.8412,1.7759,0.7495,Ürgüp Sivrisi
1510.947421894844,24.78465836931674,10.1499491998984,4.848364236728473,59988,275.2089,0.8785,0.9916,0.7473,0.7851,2.0935,0.6887,Ürgüp Sivrisi
1261.696723393447,24.13683007366015,10.381818643637287,3.947703835407671,50306,251.4868,0.9249,0.9874,0.6499,0.6913,2.6298,0.6153,Ürgüp Sivrisi
2455.0927101854204,32.640208280416566,13.381844043688089,5.975829311658624,97792,350.8098,0.8948,0.9884,0.654,0.7355,2.2393,0.6659,Ürgüp Sivrisi
1443.205486410973,24.146507493014987,9.770444500889003,4.7904013208026415,57390,268.9688,0.8716,0.9901,0.7395,0.7901,2.0396,0.6992,Ürgüp Sivrisi
1920.0660401320804,27.29182118364237,10.56740157480315,5.924003048006097,76620,310.2386,0.8281,0.9866,0.7248,0.8228,1.7838,0.7457,Ürgüp Sivrisi
1221.6916433832869,23.499898399796802,10.053411226822455,3.9649682499364998,48643,247.4677,0.9189,0.9888,0.645,0.7061,2.5356,0.6252,Ürgüp Sivrisi
1583.6677673355348,26.617932435864876,11.240485140970282,4.572943865887732,62996,281.7538,0.9135,0.9897,0.5269,0.7134,2.458,0.6367,Ürgüp Sivrisi
1495.4533909067818,24.781000762001526,10.176309372618746,4.779100838201677,59500,273.7942,0.8829,0.9895,0.649,0.7773,2.1293,0.6834,Ürgüp Sivrisi
2204.165608331217,30.805816611633226,12.564366268732538,5.694147828295657,87667,332.3991,0.8914,0.9899,0.6295,0.7413,2.2065,0.672,Ürgüp Sivrisi
1332.1564643129286,23.541427482854967,9.880271780543563,4.36988315976632,52958,258.4136,0.8969,0.9904,0.6538,0.7672,2.261,0.6643,Ürgüp Sivrisi
1360.2743205486413,23.410337820675643,9.450942341884684,4.675346710693422,54082,261.1265,0.8691,0.9902,0.6261,0.7922,2.0214,0.7018,Ürgüp Sivrisi
1408.737617475235,24.187274574549154,9.74249682499365,4.7113893827787665,56210,265.7375,0.8753,0.9867,0.7201,0.7686,2.0679,0.6928,Ürgüp Sivrisi
1805.9182118364238,28.23169926339853,11.979425958851918,4.893858267716536,71810,300.8755,0.9127,0.9901,0.5353,0.7232,2.4478,0.6379,Ürgüp Sivrisi
1805.3594107188217,28.860579121158242,12.40256794513589,4.724442468884938,71792,300.8289,0.9246,0.99,0.5132,0.6918,2.6252,0.6161,Ürgüp Sivrisi
1485.1155702311405,25.578892557785117,10.92710947421895,4.41487680975362,59077,272.8462,0.9147,0.9897,0.746,0.7245,2.4751,0.6342,Ürgüp Sivrisi
1887.706375412751,28.90922021844044,12.25219710439421,5.010231140462281,75401,307.6132,0.9126,0.9857,0.6886,0.721,2.4454,0.6377,Ürgüp Sivrisi
1965.7099314198629,29.278689357378717,12.472595885191772,5.111389382778766,78089,313.9045,0.9122,0.991,0.7679,0.7319,2.4402,0.6393,Ürgüp Sivrisi
1494.8437896875794,25.38465836931674,10.760530861061724,4.507675895351791,59297,273.7384,0.908,0.9925,0.5537,0.7405,2.3872,0.6462,Ürgüp Sivrisi
1671.9329438658879,25.475006350012702,10.248907797815596,5.317007874015748,66381,289.4991,0.8549,0.9916,0.7102,0.8223,1.9276,0.7175,Ürgüp Sivrisi
1440.1828803657609,23.979908559817122,9.268892557785115,5.124635509271019,57658,268.687,0.8333,0.9834,0.7175,0.7994,1.8087,0.7363,Ürgüp Sivrisi
1442.748285496571,25.611353822707645,10.94471170942342,4.280541021082042,57790,268.9262,0.9203,0.9829,0.6397,0.7021,2.5569,0.6241,Ürgüp Sivrisi
1416.3830327660655,23.537871475742953,9.596629413258826,4.782268224536449,56282,266.4576,0.867,0.9908,0.6657,0.816,2.0067,0.7053,Ürgüp Sivrisi
1881.4071628143258,28.05468630937262,11.616019812039625,5.256250952501905,74769,307.0995,0.8918,0.9907,0.7382,0.763,2.2099,0.6715,Ürgüp Sivrisi
1545.6184912369827,25.979451358902722,10.988542037084075,4.562446024892051,61612,278.3485,0.9097,0.9876,0.7435,0.7309,2.4085,0.6434,Ürgüp Sivrisi
2330.3022606045215,30.13670307340615,11.812923545847092,6.407180594361189,92792,341.7778,0.8401,0.9887,0.7515,0.819,1.8437,0.7349,Ürgüp Sivrisi
1760.223520447041,26.429286258572517,10.779044958089916,5.3004673609347215,69924,297.0446,0.8707,0.9911,0.7359,0.8043,2.0336,0.7,Ürgüp Sivrisi
1722.3774447548897,27.49187198374397,11.632875285750574,4.79730251460503,68431,293.8339,0.911,0.9909,0.7615,0.7274,2.4249,0.6416,Ürgüp Sivrisi
1329.489458978918,24.231445262890528,10.394312928625858,4.161691643383287,52796,258.1548,0.9163,0.9914,0.6559,0.7227,2.4976,0.6308,Ürgüp Sivrisi
2017.44983489967,28.302133604267212,11.533167386334773,5.669237998475998,79948,318.0088,0.8708,0.9935,0.6566,0.8039,2.0343,0.7004,Ürgüp Sivrisi
1417.729235458471,24.01760223520447,9.801267462534925,4.695999491998984,56414,266.5842,0.8777,0.9894,0.7054,0.7845,2.0872,0.6909,Ürgüp Sivrisi
1823.977647955296,28.630886461772928,12.179227838455677,4.859133858267717,72712,302.3761,0.917,0.9876,0.6833,0.7102,2.5065,0.6306,Ürgüp Sivrisi
2631.8008636017275,33.304318008636024,13.94222250444501,6.1074142748285505,104476,363.2154,0.8989,0.9917,0.7831,0.7573,2.2828,0.6617,Ürgüp Sivrisi
1398.1457962915927,28.365659131318267,10.129276098552198,4.514076708153417,56734,264.7366,0.8952,0.9702,0.7954,0.5546,2.2439,0.6639,Ürgüp Sivrisi
1984.8361696723396,28.05788671577343,11.23752603505207,5.723571247142495,78808,315.4279,0.8606,0.9916,0.7405,0.8047,1.9634,0.713,Ürgüp Sivrisi
1486.1315722631446,24.327965455930915,9.748587757175514,4.951038862077724,59043,272.9395,0.8614,0.991,0.7558,0.8015,1.969,0.7111,Ürgüp Sivrisi
1445.237490474981,25.34505969011938,10.297185674371349,4.603700787401575,58404,269.1581,0.8945,0.9742,0.7651,0.7181,2.2367,0.6639,Ürgüp Sivrisi
1640.8940817881637,25.55473710947422,10.40724917449835,5.1159029718059434,65133,286.7993,0.8708,0.9918,0.7466,0.802,2.0343,0.7,Ürgüp Sivrisi
1544.450088900178,25.75212090424181,10.51469646939294,4.771061722123445,61549,278.2433,0.8911,0.9879,0.7501,0.7433,2.2038,0.6721,Ürgüp Sivrisi
1960.731521463043,31.20678181356363,13.841031242062483,4.611033782067564,77899,313.5067,0.9429,0.9909,0.7768,0.6426,3.0017,0.5753,Ürgüp Sivrisi
1863.0429260858523,27.918135636271273,11.56727203454407,5.252011684023369,74168,305.5971,0.891,0.9889,0.7264,0.7629,2.2024,0.671,Ürgüp Sivrisi
1464.99872999746,25.731165862331725,10.81232410464821,4.408130556261113,58331,270.992,0.9131,0.9888,0.7376,0.7063,2.4528,0.6366,Ürgüp Sivrisi
2272.44094488189,30.57708915417831,11.89208788417577,6.219552959105918,90793,337.508,0.8523,0.9854,0.7427,0.7758,1.912,0.7209,Ürgüp Sivrisi
1850.698501397003,28.252349504699012,11.718712217424436,5.117713995427991,73556,304.583,0.8996,0.9906,0.7574,0.7401,2.2898,0.6602,Ürgüp Sivrisi
2535.6362712725427,33.33698247396495,13.804693929387861,5.959395478790958,100991,356.5178,0.902,0.9885,0.6112,0.7282,2.3165,0.656,Ürgüp Sivrisi
2025.3238506477014,29.611836423672848,12.286598933197867,5.347754635509271,80498,318.6288,0.9003,0.9905,0.7461,0.7372,2.2975,0.6587,Ürgüp Sivrisi
1484.4297688595377,25.260401320802643,10.477866395732793,4.601577343154687,59098,272.7832,0.8984,0.9889,0.7257,0.7425,2.277,0.6613,Ürgüp Sivrisi
1813.8176276352553,26.69672339344679,10.639850139700279,5.539682499364999,72344,301.5328,0.8538,0.9871,0.7299,0.8123,1.9207,0.7198,Ürgüp Sivrisi
2126.3398526797055,31.341452882905767,13.67732029464059,5.0524231648463305,84483,326.4781,0.9293,0.9909,0.7619,0.6909,2.7071,0.6063,Ürgüp Sivrisi
2363.6525273050547,31.63893827787656,13.301099822199646,5.775941071882144,94013,344.2148,0.9008,0.9898,0.6613,0.7537,2.3028,0.6573,Ürgüp Sivrisi
2312.7762255524513,33.11026162052324,14.407945135890273,5.215486410972822,92194,340.4902,0.9322,0.9876,0.6763,0.6734,2.7625,0.6003,Ürgüp Sivrisi
2122.3520447040896,29.358724917449837,12.159281178562358,5.675626111252223,84398,326.1719,0.8844,0.99,0.7715,0.7859,2.1424,0.6814,Ürgüp Sivrisi
2329.159258318517,31.456007112014227,13.414881889763782,5.63243332486665,92307,341.694,0.9076,0.9934,0.757,0.7513,2.3817,0.647,Ürgüp Sivrisi
2458.750317500635,32.45537211074422,13.610439420878842,5.865173990347981,97545,351.071,0.9024,0.9924,0.7059,0.7451,2.3206,0.6552,Ürgüp Sivrisi
1823.7744475488953,27.675107950215903,11.688163576327154,5.053368046736094,72416,302.3593,0.9017,0.9915,0.5987,0.76,2.3129,0.6571,Ürgüp Sivrisi
1872.1361442722887,29.088925577851157,12.748481076962154,4.759443738887478,74313,306.342,0.9277,0.9918,0.6427,0.7062,2.6786,0.6104,Ürgüp Sivrisi
2625.0190500381004,34.579705359410724,15.14724155448311,5.653279146558294,104330,362.7471,0.9277,0.9906,0.6915,0.7007,2.6794,0.6083,Ürgüp Sivrisi
2985.7759715519433,36.929692659385324,15.725265430530863,6.169141478282957,118597,386.8712,0.9198,0.9912,0.5828,0.6988,2.549,0.6249,Ürgüp Sivrisi
2000.990601981204,28.203352806705613,11.372976885953772,5.728128016256033,79489,316.7089,0.8639,0.9911,0.7223,0.8029,1.9855,0.7073,Ürgüp Sivrisi
2383.9725679451362,31.473329946659895,12.920741681483364,6.030693421386843,95180,345.6913,0.8844,0.9861,0.5796,0.7682,2.1425,0.6796,Ürgüp Sivrisi
2267.46253492507,31.622225044450094,13.573169926339855,5.424056388112776,90011,337.1381,0.9167,0.9918,0.5226,0.7238,2.5024,0.6309,Ürgüp Sivrisi
2829.4386588773177,35.78620777241555,15.45279400558801,5.954800609601219,112409,376.6066,0.9228,0.991,0.6208,0.7052,2.595,0.619,Ürgüp Sivrisi
2073.6347472694947,29.21196342392685,12.100381000762003,5.555717551435103,82286,322.4066,0.8884,0.9921,0.5812,0.7756,2.178,0.6768,Ürgüp Sivrisi
2524.1554483108966,31.1995681991364,12.620119380238762,6.48484378968758,99931,355.7098,0.8579,0.9944,0.6471,0.8277,1.9461,0.7159,Ürgüp Sivrisi
2133.1216662433326,30.368707137414276,12.966281432562866,5.334114808229617,84575,326.9984,0.9115,0.993,0.7495,0.7383,2.4308,0.6406,Ürgüp Sivrisi
1282.0675641351284,24.721158242316488,10.119131318262637,4.13502667005334,51385,253.5089,0.9127,0.9823,0.7591,0.6696,2.4472,0.6363,Ürgüp Sivrisi
2328.778257556515,31.965405130810264,13.476621793243588,5.631313182626366,92605,341.6661,0.9085,0.9901,0.7461,0.7275,2.3932,0.644,Ürgüp Sivrisi
1351.4097028194058,22.99715519431039,9.063220726441454,4.844973329946661,54005,260.2743,0.8451,0.9852,0.6501,0.8156,1.8706,0.7294,Ürgüp Sivrisi
2692.6085852171705,31.892989585979173,12.755986791973584,6.848305816611633,106746,367.3875,0.8437,0.9931,0.6635,0.8449,1.8626,0.7316,Ürgüp Sivrisi
2245.8724917449836,29.977495554991112,12.39995935991872,5.877785115570232,89104,335.5292,0.8805,0.9923,0.6123,0.7977,2.1096,0.6873,Ürgüp Sivrisi
2143.0784861569723,30.317399034798072,12.357607315214631,5.6566116332232665,85424,327.7606,0.8891,0.9877,0.6865,0.7442,2.1846,0.6737,Ürgüp Sivrisi
2296.8503937007877,30.43441706883414,12.60261366522733,5.905524511049022,91102,339.3158,0.8834,0.9926,0.6819,0.7915,2.134,0.6839,Ürgüp Sivrisi
1764.7955295910592,27.62131064262129,11.4649428498857,5.0478232156464315,70294,297.4301,0.8979,0.9884,0.6239,0.7383,2.2713,0.6589,Ürgüp Sivrisi
2188.011176022352,29.830149860299723,12.26438658877318,5.801018542037085,87136,331.1788,0.8811,0.9886,0.756,0.7848,2.1142,0.6859,Ürgüp Sivrisi
1427.6606553213107,24.530530861061724,10.105811531623063,4.589542799085598,56706,267.5163,0.8909,0.9912,0.5929,0.7573,2.2019,0.6724,Ürgüp Sivrisi
2445.796291592583,32.33822707645415,13.61201930403861,5.857068834137669,96971,350.145,0.9027,0.993,0.659,0.7465,2.324,0.6534,Ürgüp Sivrisi
2203.3528067056136,30.44599949199899,12.852994665989334,5.571097282194565,87319,332.3378,0.9012,0.9934,0.6412,0.7587,2.3071,0.6568,Ürgüp Sivrisi
2126.797053594107,30.840538481076965,13.163929387858778,5.2565786131572265,84592,326.5132,0.9168,0.9898,0.6045,0.7137,2.5043,0.63,Ürgüp Sivrisi
1984.2265684531371,28.53721107442215,11.910355600711203,5.397907035814072,78744,315.3795,0.8914,0.9921,0.756,0.7777,2.2065,0.6726,Ürgüp Sivrisi
2516.3576327152655,32.39659639319279,13.470411480822962,6.061557023114046,99759,355.1599,0.893,0.9931,0.6941,0.7653,2.2223,0.6697,Ürgüp Sivrisi
1801.6764033528068,27.466522733045466,11.522504445008892,5.088867157734316,71543,300.5219,0.8972,0.9915,0.7559,0.7623,2.2643,0.6625,Ürgüp Sivrisi
3139.9034798069597,35.99253238506478,14.931043942087884,6.888028956057912,124662,396.7308,0.8872,0.9916,0.7694,0.7736,2.1677,0.6749,Ürgüp Sivrisi
1886.8681737363477,28.433274066548133,11.936664973329949,5.1475692151384305,75036,307.5449,0.9022,0.99,0.7523,0.745,2.3189,0.6544,Ürgüp Sivrisi
2266.5227330454663,29.893167386334774,11.700726441452884,6.287993395986793,90502,337.0682,0.8433,0.986,0.7332,0.8096,1.8608,0.7317,Ürgüp Sivrisi
2052.50190500381,28.793497586995173,11.793101346202693,5.656979933959868,81596,320.7595,0.8774,0.9903,0.754,0.7902,2.0847,0.6909,Ürgüp Sivrisi
2019.1516383032767,28.73243586487173,11.862689865379732,5.5270383540767085,80207,318.1429,0.8848,0.9911,0.7499,0.7807,2.1463,0.6812,Ürgüp Sivrisi
1539.0906781813565,25.281229362458728,10.548702057404116,4.7347650495300995,61316,277.7601,0.8936,0.9882,0.7376,0.7686,2.2279,0.6688,Ürgüp Sivrisi
2312.0396240792484,30.783616967233936,12.778768097536195,5.8650977901955805,91782,340.4359,0.8885,0.9918,0.7607,0.7788,2.1788,0.6767,Ürgüp Sivrisi
2091.5671831343666,30.23195326390653,12.801076962153926,5.309215138430277,83061,323.7976,0.9099,0.9914,0.7501,0.7304,2.4111,0.6425,Ürgüp Sivrisi
1969.469138938278,30.75105410210821,13.383401066802135,4.774749809499619,78333,314.2045,0.9342,0.9899,0.5362,0.6648,2.803,0.5963,Ürgüp Sivrisi
2474.447548895098,31.613792227584458,13.110706121412244,6.126766573533148,98103,352.1899,0.8841,0.993,0.7435,0.7903,2.1399,0.6823,Ürgüp Sivrisi
2642.0370840741684,32.15722631445263,13.095740411480824,6.532283464566929,104669,363.9211,0.8667,0.9938,0.6669,0.8155,2.0048,0.7058,Ürgüp Sivrisi
2217.678435356871,28.554965709931423,10.90739903479807,6.6318186436372875,88158,333.4165,0.7939,0.9904,0.7421,0.8681,1.6447,0.7764,Ürgüp Sivrisi
1785.217170434341,26.770942341884684,10.644224028448058,5.464841249682499,71389,299.1461,0.8581,0.9845,0.6901,0.7951,1.9478,0.7138,Ürgüp Sivrisi
2618.3642367284738,34.67012954025908,15.13967995935992,5.615633731267463,104076,362.287,0.9287,0.9905,0.7239,0.6953,2.696,0.6078,Ürgüp Sivrisi
2780.1371602743206,34.68788417576835,14.525524511049024,6.251691643383287,110822,373.3111,0.9026,0.9877,0.73,0.7375,2.3235,0.6528,Ürgüp Sivrisi
2684.9885699771403,32.98724917449835,13.621422402844807,6.399164338328677,106758,366.8673,0.8828,0.9902,0.7333,0.7876,2.1286,0.6841,Ürgüp Sivrisi
1667.2847345694693,25.955295910591822,10.799476758953519,5.013474726949455,66095,289.0964,0.8857,0.9931,0.6594,0.79,2.1541,0.6799,Ürgüp Sivrisi
1958.7503175006352,28.495250190500382,11.806057912115826,5.402921005842012,77959,313.3483,0.8891,0.9892,0.7429,0.77,2.1851,0.6742,Ürgüp Sivrisi
1653.4925069850142,25.51686563373127,10.469395478790958,5.122029464058929,65744,287.8982,0.8722,0.9902,0.7054,0.8106,2.044,0.6985,Ürgüp Sivrisi
2266.7767335534672,31.164185928371857,13.099278638557278,5.618016256032512,89988,337.0871,0.9034,0.9917,0.5553,0.745,2.3317,0.6536,Ürgüp Sivrisi
2187.3761747523495,30.961544323088646,13.198084836169674,5.37972567945136,86789,331.1307,0.9132,0.9923,0.7314,0.7283,2.4533,0.6373,Ürgüp Sivrisi
1820.2946405892812,29.656261112522227,13.00742951485903,4.556362712725425,72403,302.0707,0.9366,0.9898,0.6389,0.6606,2.8548,0.5899,Ürgüp Sivrisi
1601.1684023368048,25.412319024638048,9.97735839471679,5.256878333756668,64034,283.3063,0.8499,0.9844,0.7457,0.7914,1.898,0.7212,Ürgüp Sivrisi
1662.6111252222506,26.054965709931423,10.703202946405893,5.05749809499619,66401,288.6909,0.8813,0.9858,0.7277,0.7817,2.1163,0.6851,Ürgüp Sivrisi
2423.8760477520955,32.197764795529594,13.62039116078232,5.769723139446279,96087,348.5724,0.9058,0.9931,0.7424,0.7463,2.3607,0.65,Ürgüp Sivrisi
2179.0957581915163,29.48173736347473,12.10738633477267,5.836723393446787,86478,330.5034,0.8761,0.9921,0.7386,0.8002,2.0743,0.6934,Ürgüp Sivrisi
1908.940817881636,29.70274320548641,12.943510287020576,4.786525273050547,75995,309.3385,0.9291,0.9889,0.6187,0.6906,2.7042,0.607,Ürgüp Sivrisi
1700.6350012700027,27.313716027432054,11.730497840995683,4.709535179070358,67627,291.9734,0.9159,0.99,0.6702,0.7276,2.4908,0.6322,Ürgüp Sivrisi
2283.0835661671326,32.12661925323851,13.794635509271018,5.385819151638304,90934,338.2974,0.9206,0.9885,0.5199,0.7061,2.5613,0.6229,Ürgüp Sivrisi
2787.1221742443486,33.88181356362713,14.130889001778003,6.400731521463044,110543,373.7798,0.8915,0.9926,0.7579,0.7749,2.2077,0.6719,Ürgüp Sivrisi
